matches,matches_sample_str
1,forhandlingene mellom farc og colombias regjering brøt sammen for over 10 år siden. SCORE : 100
1,nicolas hénin og pierre torres utgir papa hérisson rentrera-t-il à la maison? SCORE : 100
0,
0,
1,jimena er den 10. navngitte stormen i stillehavssesongen. SCORE : 100
0,
1,mayweather har vunnet 10 verdensmestertitler og er ubeseiret som profesjonell bokser. SCORE : 100
0,
1,edwards-juryen har rett. SCORE : 100
1,"av de anslagsvis 180 000 kvinnene som får vite at de har invasiv brystkreft i usa i år, vil omkring 15 prosent ha tredobbel negativ effekt. SCORE : 96"
0,
1, louisiana state police sa tirsdag at de har gått sammen med fbi for å etterforske anklager om at new orleans saints general manager mickey loomis hadde evnen til å tyvlytte på motstående trenere i nesten tre sesonger. SCORE : 96
0,
0,
0,
1,markedskifte blir lett avvist som moteluner til det er for sent. SCORE : 99
0,
0,
0,
1,"han ble arrestert torsdag i en aksjon, sa fbi. SCORE : 96"
0,
0,
0,
0,
1,fbi-agenter arresterte durst lørdag kveld i new orleans. SCORE : 100
1,hun har til og med bestemt seg for å bli hos ham resten av uken. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,"han gjorde seg fortjent til den prestisjetunge prisen for sitt betydelige bidrag til framgangen innen arkitekturen skjønt praksis, undervisning og deltakelse. SCORE : 97"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,"lammehodet hadde øyne, nese og munn til et menneske og bare ørene var de til en sau. SCORE : 100sauebonde blasius lavrentiev, 45 år, hadde ventet hele uken på at hans kjære søye skulle føde. SCORE : 100"
0,
0,
0,
2,den kan da projisere et høydefinisjonsbilde av venene ned på hudoverflaten. SCORE : 100informasjonen behandles digitalt av enheten og projiseres i sanntid ut på huden. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,han ble utlevert dit fra usa i 2009. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,men han så ut til å tråkke over den døde balllinjen før han satte ballen i bakken. SCORE : 100forsøket ble tildelt av television match official (tmo) jim yuille. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
1,lis byrå er ansvarlig for å sikre at kinas næringsforsyningskjede er trygg. SCORE : 100
0,
1,"ken gregory, 65 år, fikk første- og andregrads forbrenninger til 14 % av kroppen etter overfallet på sin 295 000 bungalow i peterborough i mars i fjor. SCORE : 100"
0,
0,
1,"han og hans kone festet et smykke da det veltet, og fanget ham under. SCORE : 100"
0,
1,"hvis endringene blir gjort, vil lederskapet i gruppen bli gitt videre til en valgt leder. SCORE : 100"
0,
1,"gina louise causey, 40 år, ble tiltalt for kriminell ugagn etter at hun ankom mandeville politistasjon sammen med sin mann på tirsdag gråtende voldtekt. SCORE : 96"
0,
1,"patricia ebel, 49, kjørte sitt 10-årige barnebarn hjem etter en dag i bassenget da hun krasjet sin svarte bmw inn i en bil som ble stoppet i et kryss i napoli, florida. SCORE : 97"
1,eksperter ødela en mistenkt brevbombe sendt til den tyske presidenten joachim gauck i berlin i morges. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"hun skal ha holdt festen hjemme hos seg selv i evans, georgia, avbildet, og mistet foreldreretten til barna sine etter hendelsen. SCORE : 96"
0,
1,forsvarsadvokatene har lagt fram sine. SCORE : 100
0,
0,
1,båter mellom stockholm og helsingfors tilbyr gledene av et luksuscruiseskip til en rimelig pris. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"det brøt ut brann om bord i riggen, som lå omkring 70 kilometer utenfor kysten av dubai. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,hun venter nå på rettssak etter å ha innrømmet å ha lurt 15 menn og ranet dem. SCORE : 100
0,
1,den viste fram noen av sine siste oppfinnelser på en daglang begivenhet i forrige uke i cambridge i massachusetts. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,35km utenfor tasmanias østkyst. SCORE : 100
0,
0,
1,samuel forrest fra new zealand skapte internasjonale overskrifter i februar etter at han begynte å finansiere innsamling for å hjelpe til med å oppdra lille leo. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,kolera er en tarmsykdom som skyldes bakterier i forurenset vann. SCORE : 100epidemien har herjet i et land som er hjemsøkt av politiske og økonomiske kriser. SCORE : 100
0,
1,han rapporterte ikke ulykken. SCORE : 100
0,
1,applebaum nekter for alle anklager. SCORE : 100
0,
0,
2," alastair cook har jobbet med en ny, mer åpen stilling med tidligere englands slagverktrener graham gooch de siste månedene. SCORE : 96men i den første test mot vestindia tror jeg han overdrev. SCORE : 97"
0,
0,
1,rettssaken ved woolwich crown court i london forventes å vare i opptil 12 uker. SCORE : 100
0,
0,
0,
0,
0,
0,
2,jena i louisiana ligger ca. SCORE : 100140 km sørøst for shreveport i den nord-sentrale delen av delstaten. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,"foreldrene teresa van breda, 54, og martin, 55, og deres eldste sønn rudi, 22, ble funnet døde ved familiens hjem i stellenbosch, 50 kilometer øst for cape town, i januar. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
1,biden talte på et sentrumsrally organisert av michigan afl-cio. SCORE : 100
0,
0,
0,
1,han ble født 22. oktober 2010 og veide bare 3 pund. SCORE : 96
0,
0,
0,
0,
0,
0,
0,
1,"ardis 125-stykkers skjelett omfatter kraniet, tennene, bekkenet, hender og fotbein. SCORE : 97"
2,"carlos morales fra phoenix i arizona holdt babyene - tre jenter og en gutt - etter at hans kone erica, 36, gikk bort den 15. januar. SCORE : 98paret hadde gjennomgått ivfs fruktbarhetsbehandling i et desperat forsøk på å unnfange for å fullføre familien. SCORE : 100"
0,
1,"et forfallent hjem i sydneys indre-vest solgte for 1,5 millioner dollar på onsdag. SCORE : 100"
1,clinton avviste spørsmålene som lite annet enn politiske angrep fra republikanere som var ivrige etter å få en fordel i presidentkonkurransen i 2016. SCORE : 97
1,programmet starter med en forklaring på barcelonas unike arkitektoniske arv. SCORE : 100
0,
0,
2,- ikke i år. SCORE : 100ingen fremmedspråklige filmer ble nominert i kategorien beste bilde. SCORE : 100
0,
1,den var under bygging på den tiden med dusinvis av arbeidere på stedet. SCORE : 100
0,
0,
1,"- travis (dan byrd) bruker syv episoder i hjelm, etter en ulykke som etterlater ham med et kraniebrudd. SCORE : 99"
1,"antallet har tredoblet seg på seks år, ifølge en analyse av tall fra lærer- og lekdommerforbundet (atl). SCORE : 97"
0,
0,
0,
0,
1,butikkene tinte dem opp og fylte hyllene igjen etter behov. SCORE : 100
1,richards blir dømt 23. mars. SCORE : 100
0,
0,
1,testen ble satt for 14-åringer i singapore og asia-skolene math olympiad. SCORE : 100
0,
0,
0,
0,
1,mourinho roste «toppspørsmålet» før han komponerte seg selv og ga et like tvetydig svar. SCORE : 98
0,
0,
0,
0,
0,
0,
0,
0,
1,den nye prislappen kommer selvsagt også med en toårig tjenestekontrakt og dataplan. SCORE : 100
0,
0,
0,
0,
1,"den nye loven trer i kraft innen de neste ukene, etter at den får kongelig assessor fra dronningen. SCORE : 100"
0,
0,
1,verdensno. SCORE : 100
0,
1,"- det er en eksentrisk verden, hesteveddeløp. SCORE : 100"
1,svarene finnes nederst på siden. SCORE : 100
0,
0,
0,
0,
0,
1,brannvesenet sa at kronebrannen representerer den største utfordringen. SCORE : 97
0,
0,
0,
0,
0,
0,
0,
1,politiet sa at de ikke har noen mistenkte eller solide spor. SCORE : 97
0,
0,
0,
0,
2,facebooks ipo forventet å skape mellom 500 og 1000 millionærer blant ansatte. SCORE : 100facebooks ipo forventet å skape mellom 500 og 1000 millionærer blant ansatte. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"angus macleod, 46, var på fiske etter haddock og skate da han ble overbevist om at et fiendtlig fartøy ble fanget opp under hans båt aquarius. SCORE : 97"
0,
0,
0,
0,
0,
0,
1,alle unntatt 20 house democrats støttet det; ingen house republikaner stemte i favør. SCORE : 99
0,
0,
1,skjelvet rammet ca. SCORE : 100
0,
1,qatar-eierne bruker sin mammutrike til å tilby insentiver til et lag som har nådd kvartfinalen i begge de to siste sesongene. SCORE : 100
0,
0,
2,etterforskningen er atskilt fra et føderalt søksmål som anklager arpaios kontor for raseprofilering. SCORE : 100etterforskningen er atskilt fra et føderalt søksmål som anklager arpaios kontor for raseprofilering. SCORE : 100
0,
0,
0,
1,den ber leger om å vekte fordelene ved langvarig behandling kontra den lidelsen den unge pasienten sannsynligvis vil oppleve. SCORE : 100
0,
0,
0,
0,
0,
1,"årsak: korte, lagvise hårstykker slipper unna hestehalen, slår deg mot ansiktet og blir der til du har trent. SCORE : 97"
0,
2,det er 11 % av alle smarttelefoner som sendes på planeten. SCORE : 100apple solgte 5 millioner iphone 5s den første helgen og forventes å selge mange millioner flere i løpet av denne ferie-shoppingsesongen. SCORE : 97
0,
0,
0,
0,
1,"flamur ukshini, 23, fra den kosovanske hovedstaden pristina, er i sitt siste år opptatt med å studere business informatics og arbeider også som deltidsmodell. SCORE : 99"
0,
1,"han antas å være en 40 år gammel tidligere universitetsforeleser, som forlot sitt hjem for å kjempe mot islamsk stat tilbake i juni 2014. SCORE : 96"
0,
0,
0,
0,
1,hun kan møte opp til 14 års fengsel for lovbruddene. SCORE : 97
0,
0,
0,
0,
0,
0,
1,kartet avslører gjennomsnittlige årlige antall lynglimt per kvadratkilometer fra 1995 til 2013. SCORE : 98
0,
0,
0,
0,
0,
0,
1,- vi respekterer mandatet og godtar det. SCORE : 100
0,
1,crombie var best kjent for sin rolle som gilbertblythe i den kanadiske fjernsynsdramafilmen anne of green gables og to oppfølgere. SCORE : 96
0,
0,
2,"yahoos aksjekurs gikk i spiral til $118,75 tidlig i 2000. SCORE : 99dette tallet var på 15,62 onsdag morgen, omkring tre måneder etter at firmaet hadde sagt opp 2000 arbeidere. SCORE : 97"
0,
0,
1,"froch hadde håpet å møte julio cesar chavez jr., men han tapte mot andrzej fonfara forrige uke. SCORE : 100"
0,
0,
0,
1,de vil begynne å gjenforene seg med familiene sine torsdag. SCORE : 100
0,
1,"kurt ludwigsen, 43 år, blir anklaget for å ha kysset, trakassert og rørt 13 av sine spillere i løpet av sin tid ved nyack college. SCORE : 98"
1,eksperter på folkehelsen håper å tenne en brann under årsaken. SCORE : 100
0,
0,
0,
0,
1,naboer ringte politiet for å melde fra om den nakne mannen på balkonger og banke på dører. SCORE : 97
0,
2,"gates ble arrestert av cambridge-politiet. SCORE : 100james crowley for uordentlig oppførsel, en anklage som senere ble droppet. SCORE : 100"
0,
3,"forskere i israel har avdekket en ny estimert rotasjonshastighet for den ringkledde planeten (vist). SCORE : 97tidligere trodde man at den roterte på 10 timer, 39 minutter og 22 sekunder. SCORE : 100men et nytt tall på 10 timer, 32 minutter og 45 sekunder er mer nøyaktig. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,ashley sier at hun føler at hun er ti år gammel og ikke kjenner igjen den bleiske kvinnen i speilet. SCORE : 96
1,g20-flyet møttes i paris forrige måned. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"en britisk arbeider vil sitte på 6 239 møter i løpet av sin karriere, en undersøkelse har funnet. SCORE : 100"
0,
0,
0,
1,det er mistanke om at vrakrestene er fra jordskjelvet og tsunamien som rammet japan 11. mars 2011. SCORE : 100
1,"de avholdes fra 30. oktober til 5. november på de to lands felles fjellsted i norden, kumgangfjellet. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,warrington har en uslått profesjonell rekord på 20 seiere fra 20 kamper. SCORE : 100
0,
2,"quinceañeras blir stadig mer populært i usa. SCORE : 100ekspertene mener quinceañeraen har sitt utspring i maya-, aztekiske og europeiske tradisjoner. SCORE : 98"
1, andre ward har ikke tenkt å krysse atlanteren for en mulig omkamp mot carl froch. SCORE : 97
0,
0,
2,hun døde i en taxi timer etter inngrepet. SCORE : 100marie stopes international takket nei til å kommentere på grunn av klienthemmelighet. SCORE : 100
0,
0,
0,
0,
3,kristina patrick fra alaska filmet sin schæfer pakak som utførte et meget dyktig triks. SCORE : 100videoopptaket viser at ungen ligger på ryggen med en tennisball godt klamret mellom forlabbene. SCORE : 97hun holder blikket festet på leketøyet og løfter det så opp i luften. SCORE : 100
0,
0,
0,
0,
1,sersjant. SCORE : 100
0,
0,
0,
0,
0,
0,
1,det skumle naturfenomenet skjedde kl. SCORE : 100
0,
0,
0,
0,
1,"ble dømt til åtte måneders fengsel for å ha forvrengt rettens gang, men sonet bare to. SCORE : 98"
0,
0,
0,
0,
0,
1,han var trener for recreativo i spanias andre divisjon fra 2012-14. SCORE : 96
1,sangeren snakket om angrepet under et intervju med howard stern på hans radioprogram siriusxm på onsdag. SCORE : 96
0,
2,"walker vant ikke cpac-undersøkelsen, men har toppet nasjonale meningsmålinger de siste to ukene. SCORE : 100tidligere florida gov. SCORE : 100"
0,
1,hamilton gikk over streken for å hevde sin andre seier i sesongen og sin fjerde i kina. SCORE : 100
0,
0,
0,
0,
1,han ble dømt for vold mot demonstranter under folkeopprøret som førte til at han ble kastet ut. SCORE : 100
1,produsentene bruker årets cebit-teknologi for å vise sine fjernstyrte og autonome kvad- og heksakoptere til potensielle partnere og kunder. SCORE : 98
0,
1,england falt bare seks poeng for å bli kronet til seks nasjoners mestere. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,historikeren julian spalding har kommet med en ny teori om stonehenge. SCORE : 100han sier at steinene var søyler som ble brukt til å støtte en hevet plattform under seremonier. SCORE : 100
1,mqm er en del av den herskende koalisjonen som støtter president asif ali zardaris pakistans folkeparti. SCORE : 100
0,
0,
0,
0,
0,
1,"han har holdt sentrale taler i valgkampen, og stått bak leksene. SCORE : 99"
0,
0,
0,
1,ford sjekket ikke for å se om plantasjen var egnet for dyrking av gummi. SCORE : 97
0,
0,
0,
0,
0,
1,"fanen slo tilbake med å si at du kanskje må se på centrelink også, tror jeg karl, når det gjelder australiere på vm-kampen. SCORE : 100"
0,
0,
0,
0,
0,
1,en post mortem fastslo dødsårsaken var drukning. SCORE : 97
0,
0,
0,
0,
0,
0,
1,avtalen er en del av en stor investering i atomenergi fra uae. SCORE : 100
1,flyttingen frigjør en plass for en annen ikke-europeisk unionsspiller i frank rijkaards tropp. SCORE : 100
0,
0,
0,
0,
1,mer enn 100 seilbåter og hele 200 personer deltok i regattaen dauphin island i mobile bay. SCORE : 97
0,
0,
0,
0,
1,liberty baker ble drept i juni i fjor av tenåringen robert blackwell. SCORE : 96
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,phelps kjørte ett av to kjøretøy som kolliderte i et kryss ca. SCORE : 97
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"- vi ser mange små jordskjelv akkurat nå, sier coombs. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,ekspertene spår egypts fremtid. SCORE : 100
0,
1,ronald koeman mener southampton har funnet det vanskelig å score på grunn av motstandere som respekterer dem mer. SCORE : 100
0,
0,
0,
1,"men mr. barwell ble etterlatt rødfjeset etter at det kom frem at han sendte ut▁\""prøve\"" brev som skulle få det til å se ut som de var skrevet av vanlige komponenter. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
1,nå får han lov til å dra hjem for første gang på 35 år. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,han ba faren om å få det til å skje før. SCORE : 100
0,
0,
0,
1,han stilte spørsmål ved deres valg av dekk og sa at de ikke måtte snakke med ham mens han var i et hjørne. SCORE : 98
0,
0,
0,
0,
0,
0,
1,dundee united-manager jackie mcnamara var ikke imponert over dommer craig thomsons opptreden. SCORE : 100
0,
1,hver runde kostet ca. SCORE : 100
0,
0,
0,
0,
0,
1,menn har større risiko for å få tilbakefall når de er hjemme. SCORE : 100
0,
1,"blackburn er ikke lenger i premier league, og sam allardyce trenger en kontantinjeksjon for å styrke troppen. SCORE : 100"
0,
0,
0,
0,
1,en 71 år gammel mann og 64 år gammel kvinne ble begge tiltalt for ulovlig besittelse av et skytevåpen etter at en politietterforskning fant en rifle og ammunisjon i et hjem i bundaberg i queensland på torsdag. SCORE : 100
0,
0,
0,
1,dette er det andre ekteskapet for begge. SCORE : 100
1,ingen av de 27 personene på toget ble skadet. SCORE : 100
0,
0,
1,"taliban har tatt på seg ansvaret for å kidnappe soldaten, som ikke er identifisert, sammen med tre afghanske soldater. SCORE : 100"
2,10 på fredag. SCORE : 100en plakett inne i kafeen vil minnes tori johnson og katrina dawson som ble drept der sammen med skytteren man haron monis i desember i fjor. SCORE : 100
0,
0,
0,
0,
0,
1,og menn er bare lykkelige på sitt fjerde forsøk. SCORE : 97
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,7 - han skal ha begynt å samle rundt kl. SCORE : 1005 om morgenen. SCORE : 100
0,
0,
0,
2,"hun prøvde å le av det og sa at hun ikke ville lage en stor scene om det. SCORE : 100han grep meg litt for hardt, og så fortsatte han å skli hånden ned. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,ricardo martinelli er en pro-forretningskonservativ som beseiret en kandidat fra det herskende sentrum-venstre-partiet. SCORE : 98
0,
0,
0,
1,"sandra hughes dohm anmeldte sønnene parker, åtte, og jaxon, syv, savnet den 9. februar etter at hennes tidligere ektemann, kristopher dohm, 36, skal ha unnlatt å returnere dem til sitt hjem i new jersey. SCORE : 100"
1," cnns nye dokumentar, nixon, åpner teppet et øyeblikk på en av de mest komplekse, hjemsøkte presidentene i moderne tid. SCORE : 100"
0,
1,"en lege som ble arrestert på stedet, sa at barna var blitt adoptert bort til sosial velferd. SCORE : 100"
0,
0,
1,"eksperter har sagt at koffeinet i drikkene kan skjule virkningene av alkohol, og at de som drikker alkohol, ikke er klar over hvor beruset de er. SCORE : 100"
0,
0,
0,
1,den ble satt opp for å forynge høy-ende tilbehør i behov for ansiktsløftning eller rask reparasjon. SCORE : 100
1,hun sirkulerte så bildene blant klassekameratene før lærerne ble oppmerksomme på situasjonen. SCORE : 100
0,
0,
0,
1,assisterende manager greg abbott har også forlatt klubben. SCORE : 100
0,
0,
0,
1,men dommeren aksepterte at dommen hadde vidtrekkende konsekvenser og sa at den ikke skulle tre i kraft før mr grayling har fått sjansen til å anke. SCORE : 99
0,
0,
0,
0,
0,
0,
2,"arbeiderpartiet ligger fire poeng foran de konservative, men ville vært ute av syne nå dersom partiet hadde hatt en bedre leder enn ed miliband. SCORE : 100men når velgerne blir bedt om å velge mellom cameron og miliband, vinner cameron med 42 prosent til 33. SCORE : 100"
0,
0,
0,
0,
0,
0,
1,det markerer stormingen av bastillens fengsel den 14. juli 1789 av rasende folkemengder fra paris som bidro til å tenne den franske revolusjon. SCORE : 100
0,
1,choc n chocs geniale tolkning på påskeegget vil få troppene i posisjon søndag morgen. SCORE : 100
2,minst 40 mennesker ble drept og 70 ble skadet i peru etter at tre busser og en kjølebil kolliderte på en motorvei kl. SCORE : 97krasjene antas å ha startet da en sjåfør sovnet og kjørte inn i en annen møtende buss. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,zimbabwe står overfor sin verste økonomiske og humanitære krise siden storbritannia ble uavhengig for 28 år siden. SCORE : 100
1,"hamilton, 33 år, giftet seg med sin kone katie i 2004. SCORE : 98"
0,
0,
0,
0,
0,
2,"ernst & young, som har effektiv kontroll over bihl, vurderer budene i forhold til klubben sky bet championship eller dens morselskap. SCORE : 96birmingham har forsikret football league om at de ikke er i økonomisk fare. ' SCORE : 100"
0,
0,
0,
2,forslaget kommer idet california står overfor en tidsfrist for å redusere fengselsbefolkningen med ca. SCORE : 9640 000 innsatte. SCORE : 100
0,
0,
1,legene har ikke klart å få gravide og syke til å vende seg bort. SCORE : 100
0,
0,
0,
0,
1,"økningsraten er litt lavere enn fjorårets 12,7 prosent, men i tråd med vekstforløpet de siste to tiårene. SCORE : 96"
0,
0,
0,
0,
2,"de to kvinnene er blitt et støtteapparat for hverandre, delvis forbundet av mississippi safe school coalition. SCORE : 100mcmillen skapte overskrifter om våren da hun ba om å få være med på skoleballet sitt iført smoking og eskortere en jente. SCORE : 97"
0,
0,
0,
0,
1,en bølge slo til omkring kl. SCORE : 100
2,"babyene heter ava lane, hazel grace, olivia marie, parker kate og riley paige. SCORE : 100babyene heter ava lane, hazel grace, olivia marie, parker kate og riley paige. SCORE : 98"
0,
1,"hennes mann, oberst. SCORE : 100"
0,
1,"det skal også være en dags markedsføring, hvorved hver kunde får en gratis whopper burger med sin innkjøpte parfymeflaske. SCORE : 99"
1,i 2009 var tallet 354. SCORE : 100
1,hun sluttet å ta pillen og ble lamslått da hun falt gravid for femte gang i november. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"dr. john stith pemberton, en lokal apoteker, produserte sirupen til coca-cola. SCORE : 100"
0,
1,"avisen ble tildelt gullmedaljen for offentlig tjeneste, første gang på fem år at prisen har gått til en så liten avis. SCORE : 100"
0,
1,myndighetene har ledet vann til øst og vest for bangkok for å få dem ut i gulfen. SCORE : 100
0,
1,"mateusz wiliamowski, 16 år, fra polen, har bodd hos slektninger i perth siden mai. SCORE : 100"
0,
0,
1,"batmans nyttebelte er fullt av noen av de samme  som før, men med nye evner og funksjoner. SCORE : 99"
0,
0,
0,
1,1 clijsters 6-1 på bare 49 minutter. SCORE : 100
0,
0,
0,
0,
0,
1,han hadde fått en knust fot og var for svak og fortvilet til å snakke om sin traumatiske opplevelse. SCORE : 100
0,
1,"rev howard-john wesley åpnet gudstjenesten ved å ønske velkommen presidenten, før han oppfordret menigheten til ikke å ta selfier med seg. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
1,aerial bold-prosjektet ble opprettet av den tyske designeren benedikt groß og geografen joey lee. SCORE : 100
0,
0,
0,
0,
0,
1,han kritiserte ofte gameplan og ble sagt å slutte på lagkameratene under desembers nederlag mot new york jets. SCORE : 96
0,
0,
0,
0,
1,arsenals andrey arshavin er både budambassadør og kaptein på deres russiske lag. SCORE : 97
0,
0,
0,
1,"nesten 100 underkastelser er blitt opprettet, og flere av dem fokuserer på det 300m høye eiffeltårnet i sine kreasjoner. SCORE : 97"
0,
0,
0,
0,
0,
0,
0,
0,
2,"områder i de dype sørstatene som alabama, midt-georgia og carolinaene kunne også fryse. SCORE : 100jetstrømmen tvinger den arktiske brisen ned fra canada og vil treffe en enorm svøpe av landet øst for mississippi-elven. SCORE : 97"
0,
0,
1,"til tross for de sterkt fallende temperaturene og regnet, hadde det begynt å dannes store folkemengder utenfor bygningen sent i går kveld. SCORE : 100"
0,
0,
0,
2,forskere fant arten på de karibiske skråningene i costa rica. SCORE : 100den kalles glassfrosk på grunn av den gjennomskinnelige magen. SCORE : 100
0,
0,
0,
0,
1,"blant sjøpattedyr er situasjonen enda alvorligere, og omkring 22 prosent av det totale antall mennesker blir skjøvet mot utslettelse. SCORE : 97"
1,"surge-modellen er den største og mest sofistikerte fitbit-modellen, og selger for rundt 250 dollar. SCORE : 99"
0,
0,
0,
1,protestene kommer etter hvert som spenningene mellom korea-folket øker. SCORE : 100
0,
0,
0,
0,
0,
2,amerikanske forskere tester den nye gelen som en forbinding mot brannskader. SCORE : 97gelen inneholder blodplaterikt plasma (prp) en konsentrert blanding av stoffer i blodet som spiller en rolle i tilheling. SCORE : 98
1,n-222-veien fra peso de regua til pinhao i portugal er tildelt den prestisjetunge æresbevisningen. SCORE : 97
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,who sier at det har bekreftet 506 tilfeller og 19 dødsfall i mexico. SCORE : 100
0,
0,
0,
0,
0,
1,u.s. SCORE : 100
0,
0,
0,
2,"fredag 13. mars twitret banevokteren på deerwood club i kingwood, texas et bilde av en slange han så gjemme seg i et golfhull. SCORE : 100ed martinez tvitret bildet av slangen som ble funnet i 12. hull på club med hodet stikkende gjennom bunnen av koppen, melder al. SCORE : 100"
0,
0,
1,"dette inkluderer å sende en alarm til telefonen, en innebygd fjernsporer og en 'hyling' alarm for å lokalisere dens nøyaktige posisjon. SCORE : 100"
0,
0,
0,
0,
1,passasjerene sa at flyet falt flere tusen meter etter at en av motorene sviktet. SCORE : 100
1,tre av skytterne ble drept og to ble arrestert. SCORE : 98
1,"sør - afrika er et vakkert, mangfoldig land, både rasemessig og geografisk. SCORE : 99"
0,
0,
2,komikeren og kona michelle cotton poserte for bilder med ukip-lederen. SCORE : 100trioen var på innsettelsesballet for veldedigheten davidson arrangerte i fjor. SCORE : 100
0,
1,"det var flere ulykker, blant annet en politimann som ble påkjørt av en bil mens han forsøkte å komme til en ny ulykke på interstate 10. SCORE : 97"
1,40 prosent av fisken som høstes i de 48 nedre delstatene kommer fra mexicogolfen. SCORE : 99
1,kjernekraftindustrien samarbeider med nuclear regulatory commission om de tiltak som skal treffes for å øke sikkerheten ved usas reaktorer. SCORE : 99
0,
0,
1,jeffrey ford hanson flyktet fra usa med sin 9 år gamle sønn billy på en seilbåt i fjor høst. SCORE : 100
1,den beskriver en metode for å skanne en brukers ansikt ved hjelp av front-rettet kamera hver gang telefonen flyttes inn i en bestemt posisjon. SCORE : 100
1,"jacey jones, som går i fjerde klasse, reiste nedover en kurvete vei i bay city i michigan sammen med sin yngre bror og mor, samantha jones, i september i fjor, da sistnevnte begynte å passe. SCORE : 100"
0,
0,
0,
2,arsenal manager wenger skal ha et budsjett på 50millioner pund å bruke på sin tropp om sommeren. SCORE : 96arsenalmålvaktene david ospina og wojciech szczesny vil også svette på fremtiden sin. SCORE : 98
0,
0,
1,"dube, 43, ble drept i johannesburg rundt kl. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,omtrent 31 000 amerikanske tropper er i afghanistan. SCORE : 100
0,
0,
1,"opptaket er etterforsket av john durham, en føderal anklager. SCORE : 97"
0,
1,"episoden ble tilsynelatende filmet i juli i fjor, men fortellerkunsten har i senere tid blitt endret. SCORE : 100"
0,
0,
0,
0,
1,"alle tre mennene ble frikjent i november etter at vitnet, eddie vernon, trakk tilbake vitnemålet i fjor og sa at han var blitt presset og truet av politiet til å vitne. SCORE : 97"
0,
0,
0,
0,
0,
0,
0,
2,sharon twitchell gikk ned 110 pund og gikk fra å ha på seg en størrelse på 22 til en størrelse 2 på 10 måneder. SCORE : 99twitchell sier at vekten hennes også ødela ekteskapet hennes. SCORE : 100
0,
1,amerikansk hjelp til flomofrene er et klart humanitært behov. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,arnolds lik ble funnet flere måneder senere gravlagt i en grunn grav i et landlig område i nærheten av williston i nord-dakota. SCORE : 100
0,
0,
0,
0,
0,
0,
1,visestatsministeren anklaget sin sjef for en «downton abbey-holdning» etter at han gjorde slutt på flere års forhandlinger på debattenes betingelser. SCORE : 99
0,
0,
0,
1,reservoir dogs: mr. blonde torturerer en fange ledsaget av 70-talls boblegummipop. SCORE : 100
0,
0,
0,
1,"selve spillet vil bestå av en mish-mash av sjangre, og dekker alt fra tidshåndtering og puslespill til spørreleker og skjulte objektscener. SCORE : 98"
0,
0,
1,han stjal så 10 pund fra lommeboken. SCORE : 100
0,
1,den ideelle organisasjonen sier at den skjuler det narkopolitiet kaller det farligste narkotikaproblemet i småbyen. SCORE : 100
0,
1,stabssjefen. SCORE : 100
1,men denne avisen kan avsløre at veldedige formål er unntatt og at det er nhs som er ansvarlig. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
1,hun er i stabil tilstand. SCORE : 100
0,
0,
